 node_id,x_nm,y_nm,z_nm,phi_mV,charge_C_m2
212,3.51759090603,5.56088353566,2.29229164351,18.5534126665,0.222751207563E-01
213,3.47675190840,5.54452213086,2.22621275728,16.2436720523,0.862261833559E-02
214,3.43635302351,5.52459591375,2.16084598842,8.71529343871,-0.369204354514E-01
215,3.39648020846,5.50114728155,2.09633041844,-5.21992415294,-0.131327972101
216,3.35721830104,5.47422612614,2.03280331778,-17.7289631721,-0.220152510928
217,3.31865083921,5.44388972794,1.97039985368,-18.7941307920,-0.195975014687
218,3.28085988333,5.41020263400,1.90925280259,-12.0637782058,-0.110073850254
219,3.24392584159,5.37323652069,1.84949226772,-6.77546650603,-0.509953434032E-01
220,2.44378686956,4.82753802097,3.27230773228,72.7889378183,0.110127842284
221,2.45193900076,4.87915351990,3.21254719741,65.5791705497,0.945245389571E-01
222,2.46271174929,4.92861991792,3.15140014632,56.4523662419,0.763064070958E-01
223,2.47608219388,4.97583196490,3.08899668222,47.2358855529,0.598295014586E-01
224,2.49202188609,5.02068920728,3.02546958156,39.1270213401,0.469536768508E-01
225,2.51049691088,5.06309620188,2.96095401158,32.7461711008,0.381538506598E-01
226,2.53146795876,5.10296271891,2.89558724272,28.3824306107,0.334249330547E-01
227,2.55489040942,5.14020393397,2.82950835649,26.2565793471,0.331104174474E-01
228,2.58071442669,5.17474060858,2.76285794959,26.8121810148,0.390307422498E-01
229,2.60888506454,5.20649925870,2.69577783475,31.0595080639,0.568128909330E-01
230,2.63934238402,5.23541231115,2.62841073901,40.6755843236,0.993820938815E-01
231,2.67202158080,5.26141824732,2.56090000000,56.7598789192,0.185352479928
232,2.70685312303,5.28446173413,2.49338926099,75.6760376810,0.306231615216
233,2.74376289929,5.30449374174,2.42602216525,86.0617553366,0.365815726669
234,2.78267237627,5.32147164783,2.35894205041,81.8190321920,0.296540079715
235,2.82349876591,5.33535932834,2.29229164351,72.5673016731,0.212957580062
236,2.86615520148,5.34612723432,2.22621275728,66.9693830112,0.183427695903
237,2.91055092246,5.35375245480,2.16084598842,64.0862710730,0.196954148219
238,2.95659146764,5.35821876550,2.09633041844,56.5467003538,0.200210687301
239,3.00417887609,5.35951666343,2.03280331778,38.8148076699,0.134024165301
240,3.05321189562,5.35764338702,1.97039985368,17.0564379339,0.358775115859E-01
241,3.10358619817,5.35260292207,1.90925280259,1.69312587491,-0.217040807496E-01
242,3.15519460184,5.34440599323,1.84949226772,-4.84833608808,-0.337194676292E-01
243,2.38894794753,4.75205872015,3.27230773228,55.5268058164,0.754356429023E-01
244,2.34237783802,4.72835551632,3.21254719741,41.1076818141,0.515985519320E-01
245,2.29866146021,4.70282406599,3.15140014632,30.9476550878,0.390124537262E-01
246,2.25789182989,4.67551869268,3.08899668222,23.8012562380,0.344554494325E-01
247,2.22015569299,4.64649749432,3.02546958156,18.6131838759,0.360532768119E-01
248,2.18553334108,4.61582221960,2.96095401158,14.0192902289,0.376360816112E-01
249,2.15409844046,4.58355813659,2.89558724272,8.76170689405,0.292914859077E-01
250,2.12591787550,4.54977389391,2.82950835649,3.02895308724,0.147845146338E-01
251,2.10105160626,4.51454137463,2.76285794959,-2.21778079833,0.242730165486E-02
252,2.07955254095,4.47793554333,2.69577783475,-6.46683938882,-0.623895531408E-02
253,2.06146642335,4.44003428660,2.62841073901,-9.52105925532,-0.122065103512E-01
254,2.04683173546,4.40091824732,2.56090000000,-11.1008892853,-0.158832072587E-01
255,2.03567961565,4.36067065307,2.49338926099,-10.6428169355,-0.162777180788E-01
256,2.02803379241,4.31937713907,2.42602216525,-7.29658432707,-0.108327597270E-01
257,2.02391053382,4.27712556593,2.35894205041,-0.179657248889,0.382703371581E-02
258,2.02331861299,4.23400583274,2.29229164351,11.3195113576,0.306745672370E-01
259,2.02625928935,4.19010968579,2.22621275728,27.9071481979,0.751140108858E-01
260,2.03272630599,4.14553052334,2.16084598842,51.5722979757,0.156910326771
261,2.04270590298,4.10036319692,2.09633041844,85.8953406733,0.332771349400
262,2.05617684663,4.05470380950,2.03280331778,130.551643799,0.707496183407
263,2.07311047468,4.00864951102,1.97039985368,162.617420755,1.06953813781
264,2.09347075728,3.96229829165,1.90925280259,149.432926114,0.820815677864
265,2.11721437366,3.91574877335,1.84949226772,111.901654023,0.432921685772
266,2.38894794753,2.98614127985,3.27230773228,23.6654534009,0.508527463949E-01
267,2.34237783802,3.00984448368,3.21254719741,11.2723506369,0.241663674339E-01
268,2.29866146021,3.03537593401,3.15140014632,1.04882864303,0.475622216060E-02
269,2.25789182989,3.06268130732,3.08899668222,-7.21876461513,-0.907980514431E-02
270,2.22015569299,3.09170250568,3.02546958156,-14.5078885928,-0.208932412849E-01
271,2.18553334108,3.12237778040,2.96095401158,-22.1567656460,-0.350546326118E-01
272,2.15409844046,3.15464186341,2.89558724272,-31.6556951382,-0.574934234330E-01
273,2.12591787550,3.18842610609,2.82950835649,-44.4813130538,-0.976316314090E-01
274,2.10105160626,3.22365862537,2.76285794959,-61.4413949172,-0.169596885687
275,2.07955254095,3.26026445667,2.69577783475,-80.2846609836,-0.277828165539
276,2.06146642335,3.29816571340,2.62841073901,-91.9121316880,-0.365023216724
277,2.04683173546,3.33728175268,2.56090000000,-86.0407877327,-0.328786395067
278,2.03567961565,3.37752934693,2.49338926099,-67.1253041009,-0.218736477568
279,2.02803379241,3.41882286093,2.42602216525,-47.3885050414,-0.134753308368
280,2.02391053382,3.46107443407,2.35894205041,-32.8760175871,-0.994406260230E-01
281,2.02331861299,3.50419416726,2.29229164351,-23.4738363220,-0.107639781747
282,2.02625928935,3.54809031421,2.22621275728,-13.1404919508,-0.131432042387
283,2.03272630599,3.59266947666,2.16084598842,12.3895531492,-0.532632947318E-01
284,2.04270590298,3.63783680308,2.09633041844,63.5743971768,0.317326254789
285,2.05617684663,3.68349619050,2.03280331778,117.979127491,0.813063057612
286,2.07311047468,3.72955048898,1.97039985368,133.116832824,0.767907974892
287,2.09347075728,3.77590170835,1.90925280259,117.857261463,0.464120646240
288,2.11721437366,3.82245122665,1.84949226772,98.3759857729,0.309744628772
289,2.44378686956,2.91066197903,3.27230773228,43.1259352879,0.122953803289
290,2.45193900076,2.85904648010,3.21254719741,43.2428755266,0.157721808276
291,2.46271174929,2.80958008208,3.15140014632,28.4627272876,0.133717839724
292,2.47608219388,2.76236803510,3.08899668222,-8.93916606563,-0.190712504689E-01
293,2.49202188609,2.71751079272,3.02546958156,-67.9221858763,-0.359393268585
294,2.51049691088,2.67510379812,2.96095401158,-133.228982504,-0.911426179829
295,2.53146795876,2.63523728109,2.89558724272,-164.850522168,-1.07320408970
296,2.55489040942,2.59799606603,2.82950835649,-153.573222024,-0.692592224907
297,2.58071442669,2.56345939142,2.76285794959,-132.409394804,-0.466801730677
298,2.60888506454,2.53170074130,2.69577783475,-102.574790125,-0.321564734938
299,2.63934238402,2.50278768885,2.62841073901,-51.5765238957,-0.206772762014E-01
300,2.67202158080,2.47678175268,2.56090000000,11.2532537436,0.263470696581
301,2.70685312303,2.45373826587,2.49338926099,73.9395706946,0.642203562895
302,2.74376289929,2.43370625826,2.42602216525,112.485755115,0.950085222945
303,2.78267237627,2.41672835217,2.35894205041,103.427412907,0.683068495868
304,2.82349876591,2.40284067166,2.29229164351,74.4087011745,0.324294559421
305,2.86615520148,2.39207276568,2.22621275728,52.0302215348,0.152860961585
306,2.91055092246,2.38444754520,2.16084598842,39.4145879388,0.816182825199E-01
307,2.95659146764,2.37998123450,2.09633041844,33.8051853956,0.533680662099E-01
308,3.00417887609,2.37868333657,2.03280331778,32.8912452067,0.449288927343E-01
309,3.05321189562,2.38055661298,1.97039985368,35.3824491857,0.472284923171E-01
310,3.10358619817,2.38559707793,1.90925280259,40.8375019678,0.582321495036E-01
311,3.15519460184,2.39379400677,1.84949226772,49.5930570493,0.812055504143E-01
312,4.12327415841,2.36496347931,3.27230773228,1.90858001881,0.135717758701E-02
313,4.08634011667,2.32799736600,3.21254719741,-1.46090659420,-0.334062092436E-02
314,4.04854916079,2.29431027206,3.15140014632,-5.62523191807,-0.101226712641E-01
315,4.00998169896,2.26397387386,3.08899668222,-11.5112265624,-0.218331872770E-01
316,3.97071979154,2.23705271845,3.02546958156,-20.3071303535,-0.435833618831E-01
317,3.93084697649,2.21360408625,2.96095401158,-33.4769124990,-0.851214324844E-01
318,3.89044809160,2.19367786914,2.89558724272,-52.3281064998,-0.164145687070
319,3.84960909397,2.17731646434,2.82950835649,-76.0789686806,-0.303734349967
320,3.80841687714,2.16455468415,2.76285794959,-96.9464420322,-0.500410652904
321,3.76695908621,2.15541968196,2.69577783475,-95.3411706031,-0.654478322938
322,3.72532393131,2.14993089439,2.62841073901,-48.0713350486,-0.439777062096
323,3.68360000000,2.14810000000,2.56090000000,31.0051280743,0.136973327338
324,3.64187606869,2.14993089439,2.49338926099,90.4288292683,0.431280398358
325,3.60024091379,2.15541968196,2.42602216525,115.530630153,0.433396344334
326,3.55878312286,2.16455468415,2.35894205041,121.477628072,0.371120129205
327,3.51759090603,2.17731646434,2.29229164351,123.707465492,0.342181917333
328,3.47675190840,2.19367786914,2.22621275728,130.138454923,0.390119828016
329,3.43635302351,2.21360408625,2.16084598842,135.444297246,0.466141620112
330,3.39648020846,2.23705271845,2.09633041844,127.130338979,0.425666009040
331,3.35721830104,2.26397387386,2.03280331778,107.027334838,0.292741959287
332,3.31865083921,2.29431027206,1.97039985368,87.7557571226,0.189679676522
333,3.28085988333,2.32799736600,1.90925280259,75.0875885985,0.140557855728
334,3.24392584159,2.36496347931,1.84949226772,68.0403150659,0.126440852820
335,4.21200539816,2.39379400677,3.27230773228,8.16307530824,0.867350954789E-02
336,4.26361380183,2.38559707793,3.21254719741,11.1684920492,0.118610648445E-01
